title,label
딸기응애 걱정 뚝 사프오일 본격 공급,-1
농협경제지주와 775억원 농약 공급계약,1
보다 확실하고 보다 빠른 한 방 2022년 신제품,0
유가증권시장 공시 신성이엔지,0
영상 등 42곳 감사의견 거절 등으로 상폐 위기,-1
등 상장회사 42곳 증시 퇴출 위기,-1
LG엔솔 전기차 생산차질 상쇄 강점 목표가 14%↑ 삼성,1
상폐사유 발생 절차상 문제 이의신청 할 것,-1
실적점검 4Q 영업이익 25억원 적자지속,-1
브랜드평판 전기장비 상장기업 순위 1위 보성파워텍 2위 LS 3위 대한전선,1
보성파워텍 전기장비 상장기업 브랜드평판 3월 1위 평판지수도 급등,1
공시 지난해 영업손 106억 적자전환,-1
지난해 영업손실 106억원 적자전환,-1
특징주 상폐 하루 앞둔 33% 급락,-1
특징주 정리매매 첫날 급락,-1
거래소 상폐 결정 가처분 신청 법원서 기각,-1
개선계획 이행 심의요청서 접수,0
회계법인 세일원 반기보고서 감사의견 거절,0
